"gut_r1"	"gut_r2"	"gut_r3"	"duct_r1"	"duct_r2"	"duct_r3"	"node_r1"	"node_r2"	"node_r3"
"ENSMUSG00000033530"	1151.64	921.91	1203.76	596.8	653.66	366.29	636.44	832.23	872.89
"ENSMUSG00000033543"	1080.42	1263.16	1281.94	1528.45	2176.28	2471.11	1610.2	1243.87	1310.23
"ENSMUSG00000033545"	505.98	663.84	556.22	1473.56	2060.41	1120.76	2128.3	2110.27	2134.14
"ENSMUSG00000033577"	252.53	222.32	110	49.41	35.72	58.91	271.16	93.55	65.02
"ENSMUSG00000033596"	1922.18	1329.23	1791.12	1193.59	406.48	715.2	569.35	1142.18	1477.69
"ENSMUSG00000033653"	843.61	615.65	809.43	531.7	312.83	206.18	233.89	563.77	412.4
"ENSMUSG00000033688"	0.93	4.66	1.38	29.02	109.1	94.4	3.73	15.46	29.39
"ENSMUSG00000033706"	1107.24	1338.56	1278.48	697.18	807.17	620.04	437.03	578.41	455.15
"ENSMUSG00000033721"	2826.84	2509.22	2999.73	1038.31	868.97	589.08	994.26	1692.12	1974.7
"ENSMUSG00000033732"	4055.26	4133.06	4826.82	2558.14	2019.86	1453.82	1509.57	2786.31	2697.96
"ENSMUSG00000033735"	688.21	887.71	826.03	1419.45	2249.66	2088.96	4887.45	2781.43	3276.03
"ENSMUSG00000033740"	1065.62	668.5	1018.36	36.86	23.17	0.76	6.52	158.64	208.43
"ENSMUSG00000033751"	91.58	144.58	117.61	259.58	263.59	383.66	523.69	166.77	104.21
"ENSMUSG00000033765"	0	2.33	1.38	44.7	69.52	27.19	113.68	92.74	75.71
"ENSMUSG00000033767"	2750.06	2700.44	3144.32	8668.04	10431.45	7999.39	9713.41	13065.15	13350.84
"ENSMUSG00000033792"	1611.37	955.34	972.01	597.58	435.45	271.88	344.78	584.11	880.91
"ENSMUSG00000033819"	676.18	894.71	754.08	2140.15	2138.62	1164.56	4667.54	4034.25	3530.77
"ENSMUSG00000033837"	9.25	8.55	4.15	93.32	91.72	64.95	209.66	191.18	241.38
"ENSMUSG00000033857"	458.81	527.81	552.76	187.43	83.03	75.52	108.09	77.28	66.8
"ENSMUSG00000033909"	2195.06	1334.68	1260.49	787.36	930.76	756.74	600.1	605.26	457.82
"ENSMUSG00000033940"	2652.01	3009.04	2915.33	4288.93	6828.14	7209.42	19273.99	8482.59	8449.27
"ENSMUSG00000033991"	454.18	492.05	478.05	261.93	175.72	98.18	58.71	126.91	60.57
"ENSMUSG00000034021"	748.34	879.94	1163.64	583.46	281.93	523.37	415.6	615.84	554.91
"ENSMUSG00000034022"	2434.63	2976.4	2761.74	2011.54	1306.35	811.12	1501.18	1795.44	1344.08
"ENSMUSG00000034023"	540.21	483.5	684.9	419.56	258.76	184.28	255.32	357.95	378.55
"ENSMUSG00000034024"	5680.51	5089.96	4347.39	3726.64	3795.45	3614.53	5164.21	3612.03	3993.05
"ENSMUSG00000034064"	934.26	747.01	857.16	3771.34	3520.28	2402.38	6512.57	10675.84	11575.65
"ENSMUSG00000034066"	130.43	45.86	58.8	27.45	14.48	11.33	58.71	54.51	22.27
"ENSMUSG00000034075"	2166.38	1902.9	2036.71	1301.03	1020.55	1161.54	797.65	1666.09	1727.08
"ENSMUSG00000034083"	707.64	616.42	593.58	797.56	1162.48	887.39	1186.22	884.3	723.26
"ENSMUSG00000034101"	49.95	44.31	42.89	8.63	9.66	11.33	56.84	17.08	27.61
"ENSMUSG00000034105"	164.65	142.25	224.15	104.3	85.93	40.78	181.71	191.99	135.39
"ENSMUSG00000034108"	336.7	420.54	385.34	552.09	733.79	882.86	632.71	408.39	323.33
"ENSMUSG00000034109"	1102.62	708.15	965.09	256.44	148.69	296.81	113.68	287.17	377.66
"ENSMUSG00000034110"	188.7	138.36	166.73	117.63	2.9	24.17	33.55	128.54	160.33
"ENSMUSG00000034127"	115.63	129.81	127.99	0	0.97	0	0	5.69	1.78
"ENSMUSG00000034152"	2535.46	2456.36	2439.35	1696.28	1289.93	1018.05	1898.14	1686.43	1411.77
"ENSMUSG00000034156"	2435.56	2138.43	2295.46	578.76	310.9	374.59	1696.86	1547.32	1465.22
"ENSMUSG00000034164"	37	18.66	44.28	196.84	58.9	541.5	138.84	302.63	190.61
"ENSMUSG00000034171"	277.5	149.25	168.8	727.76	506.9	268.11	360.62	366.9	321.55
"ENSMUSG00000034173"	8.33	9.33	15.22	56.46	24.14	74.01	130.46	48.81	62.35
"ENSMUSG00000034192"	257.15	362.24	311.32	650.91	764.69	1297.48	904.81	480.79	483.65
"ENSMUSG00000034206"	286.75	212.21	337.61	143.51	50.21	135.94	112.75	154.57	36.52
"ENSMUSG00000034220"	312.65	211.43	171.57	1813.91	2390.62	922.89	8632.48	3583.56	3021.28
"ENSMUSG00000034226"	184.08	139.92	124.53	36.86	15.45	30.21	49.39	39.86	30.28
"ENSMUSG00000034247"	1028.61	1385.2	1335.21	672.08	626.62	351.94	217.12	872.09	962.86
"ENSMUSG00000034248"	124.88	153.13	92.01	576.41	622.76	493.92	141.64	340.05	277.01
"ENSMUSG00000034259"	241.43	369.23	256.66	434.46	581.24	520.35	705.4	401.88	312.64
"ENSMUSG00000034265"	1304.27	1197.09	1101.38	494.85	307.03	351.94	4224.92	1209.71	1193.55
"ENSMUSG00000034290"	1459.67	1175.32	1252.88	667.38	826.48	648.74	864.74	877.79	668.03
"ENSMUSG00000034300"	2057.23	1595.86	1779.36	1538.65	998.35	570.95	460.32	816.78	607.46
"ENSMUSG00000034311"	882.46	684.05	743.01	528.57	202.76	367.04	149.09	257.07	139.84
"ENSMUSG00000034320"	768.69	604.76	871	1424.94	1717.66	1264.25	3164.5	2676.48	2720.23
"ENSMUSG00000034321"	341.33	521.59	309.93	497.98	676.83	959.14	528.35	388.05	275.23
"ENSMUSG00000034324"	0	0.78	0.69	177.23	214.34	176.72	1.86	73.22	70.37
"ENSMUSG00000034329"	605.88	553.46	755.47	363.88	76.28	257.53	80.14	175.72	208.43
"ENSMUSG00000034333"	431.06	244.08	194.4	174.1	71.45	161.62	42.86	99.25	122.92
"ENSMUSG00000034342"	3735.2	2984.17	3191.36	953.62	958.76	871.53	550.71	1300.82	744.63
"ENSMUSG00000034353"	98.98	139.92	145.97	686.2	1464.69	1088.29	341.05	168.4	145.19
"ENSMUSG00000034424"	804.76	726.03	661.38	1214.76	2510.35	1897.89	394.16	246.5	264.54
"ENSMUSG00000034429"	120.25	120.49	65.72	303.5	255.86	287.74	130.46	362.83	252.07
"ENSMUSG00000034435"	13.88	17.88	16.6	1.57	0	2.27	0.93	0.81	1.78
"ENSMUSG00000034450"	0	0	0	3.14	31.86	18.88	71.75	22.78	38.3
"ENSMUSG00000034472"	423.66	446.19	391.57	47.84	10.62	94.4	3.73	72.4	89.96
"ENSMUSG00000034473"	374.63	338.92	362.51	646.99	583.17	617.78	888.03	1024.22	1057.27
"ENSMUSG00000034480"	1836.15	1313.69	2012.5	546.6	329.24	282.46	374.6	322.97	143.4
"ENSMUSG00000034501"	199.8	160.91	146.67	355.25	356.28	515.82	342.91	324.59	364.3
"ENSMUSG00000034509"	270.1	300.05	343.14	526.22	541.66	736.35	1336.25	629.67	697.43
"ENSMUSG00000034543"	1878.7	2017.95	2265.02	583.46	364.97	380.64	128.59	369.34	403.49
"ENSMUSG00000034574"	218.3	130.59	183.33	325.45	354.34	539.99	585.19	982.73	1461.65
"ENSMUSG00000034595"	4012.71	4892.51	4111.48	2392.67	2699.59	2539.08	2874.7	1856.46	1686.11
"ENSMUSG00000034634"	511.53	372.34	466.29	2595.79	1938.76	6385.46	1108.88	489.74	481.87
"ENSMUSG00000034640"	14190.63	9970.03	10368.29	5723.28	4076.42	3420.43	1130.31	1899.57	2080.7
"ENSMUSG00000034652"	15849.18	15001.69	12656.83	3325.9	5305.52	3889.43	157.48	560.52	788.28
"ENSMUSG00000034667"	1407.87	875.27	1207.92	934.01	542.62	591.34	391.37	545.06	691.19
"ENSMUSG00000034675"	758.51	998.09	847.48	221.15	268.41	288.5	767.83	343.31	403.49
"ENSMUSG00000034686"	26.83	31.09	91.32	102.73	240.41	205.42	78.27	108.2	293.04
"ENSMUSG00000034707"	5908.98	5582.78	6018.82	3616.85	3303.04	2394.83	2233.6	2085.05	2645.41
"ENSMUSG00000034708"	12585.73	13987.27	12918.34	4663.79	6911.17	4686.95	6662.59	3183.31	3846.08
"ENSMUSG00000034709"	2320.86	2097.24	2568.03	804.62	580.28	490.9	544.19	854.2	848.85
"ENSMUSG00000034738"	767.76	842.63	804.59	2320.52	3105.1	2176.57	4043.21	5644.21	6592.14
"ENSMUSG00000034761"	885.24	782.77	979.62	463.48	354.34	100.45	540.46	630.48	741.96
"ENSMUSG00000034785"	0	0	0	21.96	22.21	0	49.39	7.32	24.94
"ENSMUSG00000034792"	488.41	894.71	793.52	298.01	267.45	211.46	239.48	111.45	74.82
"ENSMUSG00000034796"	0	0	0	39.21	11.59	18.13	13.98	73.22	95.31
"ENSMUSG00000034807"	4843.37	4866.86	5300.02	3343.94	2502.62	1548.22	3221.34	4007.41	3774.82
"ENSMUSG00000034810"	12.03	64.52	35.97	0.78	0	0.76	0.93	1.63	0.89
"ENSMUSG00000034820"	627.16	563.56	597.04	802.26	962.62	1098.86	1384.7	960.77	977.11
"ENSMUSG00000034832"	2286.63	2729.21	2257.41	824.22	1279.31	885.13	640.17	1064.09	1148.12
"ENSMUSG00000034845"	132.28	405.77	370.81	35.29	23.17	18.13	1.86	10.58	32.96
"ENSMUSG00000034848"	205.35	219.98	193.71	83.13	46.34	98.94	161.21	127.72	187.94
"ENSMUSG00000034853"	493.03	537.13	648.23	167.82	178.62	107.24	65.23	128.54	130.93
"ENSMUSG00000034854"	678.03	565.12	504.34	397.6	464.41	286.23	396.03	353.07	325.11
"ENSMUSG00000034867"	3811.98	3397.71	4007.71	1726.08	1279.31	861.72	945.81	2578.86	2777.23
"ENSMUSG00000034880"	235.88	300.83	298.87	499.55	585.1	870.02	855.42	362.83	395.47
"ENSMUSG00000034902"	10810.63	9493.53	9208.11	5300.58	5580.69	2838.91	4483.04	7053.23	7138.14
"ENSMUSG00000034917"	1148.87	1399.19	1129.05	733.25	424.83	426.7	675.58	1067.34	1071.52
"ENSMUSG00000034931"	1519.8	1679.03	1685.27	909.7	668.14	410.84	488.28	1016.9	904.96
"ENSMUSG00000034932"	902.81	995.76	905.59	1650.79	2061.38	2672.76	3377.89	1000.63	896.94
"ENSMUSG00000034940"	1246.92	1187.76	1084.77	741.88	565.79	351.94	474.3	1066.53	682.28
"ENSMUSG00000034958"	0.93	2.33	2.08	95.68	77.24	60.42	306.57	267.65	293.93
"ENSMUSG00000034973"	851.94	699.6	850.94	294.08	377.52	283.97	209.66	366.08	273.45
"ENSMUSG00000034981"	0	3.89	0	29.02	39.59	58.15	10.25	68.34	38.3
"ENSMUSG00000034987"	556.86	488.16	537.54	79.21	115.86	27.94	31.68	31.73	40.97
"ENSMUSG00000035024"	1602.12	1343.23	1874.14	767.76	259.72	225.06	287.94	551.57	466.73
"ENSMUSG00000035042"	275.65	417.43	404.71	10480.39	20578.08	17683.69	125874.53	30948.79	26977.79
"ENSMUSG00000035048"	317.28	496.71	454.53	607.77	964.55	1351.1	1417.31	650	501.47
"ENSMUSG00000035049"	1143.32	907.92	862.7	444.66	441.24	227.32	178.91	370.97	134.5
"ENSMUSG00000035064"	1293.17	1607.52	1513.7	610.91	728	190.32	37.27	168.4	75.71
"ENSMUSG00000035095"	19.43	3.11	15.22	63.52	27.03	63.44	25.16	34.17	28.5
"ENSMUSG00000035105"	12.95	3.11	6.23	58.03	192.14	65.7	83.86	113.08	97.09
"ENSMUSG00000035112"	17.58	2.33	0.69	37.64	67.59	19.64	54.05	55.32	42.75
"ENSMUSG00000035133"	1103.54	839.52	1378.8	562.29	622.76	360.24	1386.56	1123.47	1238.09
"ENSMUSG00000035152"	2512.34	1997.74	2166.09	1389.65	1342.07	682.73	1997.85	1967.09	2151.06
"ENSMUSG00000035164"	699.31	415.87	472.51	922.25	1139.31	563.4	2701.38	2463.34	2636.5
"ENSMUSG00000035165"	487.48	681.72	493.96	16.47	15.45	3.02	15.84	3.25	0
"ENSMUSG00000035181"	755.74	666.17	722.26	392.9	291.59	288.5	124.87	248.12	124.7
"ENSMUSG00000035203"	1529.05	1556.99	1403.01	665.02	1064	814.89	462.19	497.06	494.34
"ENSMUSG00000035237"	0.93	1.55	1.38	14.9	9.66	28.7	0.93	0.81	0
"ENSMUSG00000035245"	413.48	460.96	395.03	197.62	20.28	99.69	54.98	181.42	294.82
"ENSMUSG00000035246"	52.73	51.3	195.09	7.84	1.93	12.08	0.93	21.97	48.99
"ENSMUSG00000035248"	4744.39	3717.97	5381.66	2457.76	1940.69	1264.25	1516.09	2863.59	3512.96
"ENSMUSG00000035268"	956.46	1170.66	1062.63	2417.77	3030.76	4536.66	2068.66	2162.34	1947.09
"ENSMUSG00000035273"	171.13	183.45	254.59	1082.23	1558.35	786.19	513.44	582.48	501.47
"ENSMUSG00000035274"	13.88	23.32	24.91	27.45	61.79	89.87	150.96	215.58	253.85
"ENSMUSG00000035310"	3913.73	1887.36	2372.25	1228.1	581.24	601.92	396.03	636.99	820.34
"ENSMUSG00000035314"	1066.54	1012.86	1054.33	284.67	405.52	149.54	721.24	463.71	502.36
"ENSMUSG00000035325"	3144.12	2916.54	3432.11	2354.24	2138.62	1558.79	1286.86	1536.74	1607.73
"ENSMUSG00000035355"	99.9	97.94	78.87	326.24	419.03	379.13	34.48	329.48	577.18
"ENSMUSG00000035356"	18470.67	16742.13	21448.46	4768.87	5774.76	3134.2	1029.67	5847.59	5064.57
"ENSMUSG00000035373"	24.98	28.76	35.97	158.41	446.07	336.08	4.66	18.71	56.11
"ENSMUSG00000035382"	1170.14	873.72	1118.67	946.56	599.59	481.84	717.51	983.55	834.59
"ENSMUSG00000035385"	40.7	88.62	31.13	534.06	801.38	868.51	17.7	40.68	43.64
"ENSMUSG00000035439"	2910.09	3033.14	2554.89	5934.23	6684.28	3933.99	2164.64	1997.19	1949.76
"ENSMUSG00000035455"	657.68	453.96	558.3	331.73	98.48	128.39	213.39	175.72	113.12
"ENSMUSG00000035458"	103.6	61.41	109.31	232.91	377.52	179.74	278.62	630.48	498.8
"ENSMUSG00000035473"	594.78	518.48	568.68	100.38	66.62	83.83	12.11	56.95	103.32
"ENSMUSG00000035493"	424.58	393.33	313.39	2540.89	4466.48	2663.69	68.02	182.23	206.64
"ENSMUSG00000035498"	20.35	3.89	37.36	352.12	227.86	71.75	3.73	318.09	281.46
"ENSMUSG00000035521"	653.06	757.12	680.75	1088.5	1239.72	1280.87	2725.61	1549.76	1539.15
"ENSMUSG00000035561"	530.03	507.6	415.78	181.94	95.59	92.89	242.28	235.92	206.64
"ENSMUSG00000035585"	228.48	356.02	260.12	569.35	638.21	518.84	839.58	574.35	510.38
"ENSMUSG00000035595"	124.88	161.68	145.97	259.58	362.07	468.24	290.73	170.84	158.55
"ENSMUSG00000035683"	790.89	637.41	922.19	568.56	274.21	431.99	349.44	416.52	465.84
"ENSMUSG00000035711"	296.93	366.12	294.02	1534.73	1652.97	1971.15	579.6	972.97	657.34
"ENSMUSG00000035713"	61.98	57.52	136.98	484.65	734.76	330.04	194.75	395.37	384.79
"ENSMUSG00000035735"	20.35	11.66	10.38	0	0.97	0.76	9.32	2.44	11.58
"ENSMUSG00000035759"	13.88	2.33	0	23.53	28	92.89	4.66	32.54	0.89
"ENSMUSG00000035765"	1223.79	1183.1	1169.17	485.44	712.55	478.06	410.01	512.52	613.7
"ENSMUSG00000035770"	995.31	825.52	1048.11	699.53	561.93	399.52	728.69	838.74	659.12
"ENSMUSG00000035799"	5.55	3.89	4.84	30.58	37.66	47.58	14.91	16.27	27.61
"ENSMUSG00000035818"	12.95	13.21	0.69	57.25	58.9	50.6	17.7	221.28	129.15
"ENSMUSG00000035847"	1737.17	1071.94	1720.55	874.41	601.52	516.58	250.66	773.66	866.66
"ENSMUSG00000035849"	7.4	0	18.68	96.46	18.34	98.94	27.95	69.96	201.3
"ENSMUSG00000035860"	0.93	7	0	228.99	77.24	137.45	0.93	64.27	47.21
"ENSMUSG00000035863"	2553.04	2699.67	2421.37	1559.04	1026.35	963.67	928.1	2884.75	3130.84
"ENSMUSG00000035941"	1717.75	1198.64	1865.84	811.67	268.41	360.24	353.16	532.04	459.61
"ENSMUSG00000035954"	2165.46	1738.89	2020.11	448.58	307.03	243.94	80.14	427.1	303.73
"ENSMUSG00000035983"	110.08	79.29	80.94	21.96	26.07	3.02	41.93	30.91	70.37
"ENSMUSG00000036006"	206.28	87.84	148.74	1933.12	978.07	1280.11	736.15	1249.57	1164.16
"ENSMUSG00000036022"	228.48	275.95	298.87	58.03	56	90.63	284.21	140.74	170.13
"ENSMUSG00000036026"	132.28	156.24	187.48	718.35	719.31	719.73	695.15	1211.33	981.56
"ENSMUSG00000036046"	9530.41	9617.9	9496.6	5902.86	5911.86	2967.3	3092.75	4392.2	3468.42
"ENSMUSG00000036052"	828.81	583.77	442.76	249.38	237.52	222.04	188.23	135.04	227.13
"ENSMUSG00000036062"	48.1	38.09	46.35	112.93	384.28	55.89	223.64	299.38	102.43
"ENSMUSG00000036109"	450.48	338.92	359.75	307.42	141.93	172.95	172.39	151.31	173.69
"ENSMUSG00000036114"	128.58	171.79	160.5	298.79	418.07	525.64	506.92	274.97	288.59
"ENSMUSG00000036120"	187.78	217.65	176.41	331.73	519.45	281.7	522.76	442.56	484.55
"ENSMUSG00000036160"	468.06	509.93	437.23	353.69	228.83	219.02	533.94	311.58	357.17
"ENSMUSG00000036202"	1673.35	1522.79	1317.22	1035.18	589.93	495.43	668.12	831.42	1061.73
"ENSMUSG00000036206"	509.68	560.45	563.83	2099.37	1760.14	1082.24	7131.3	7412.8	7872.09
"ENSMUSG00000036208"	180.38	204.44	262.2	79.21	127.45	55.89	132.32	96.81	48.1
"ENSMUSG00000036241"	1408.8	1539.11	1456.97	2171.52	2604.97	2616.87	6030.81	2655.33	2510.02
"ENSMUSG00000036249"	543.91	895.48	706.35	255.66	150.62	247.72	136.05	220.46	199.52
"ENSMUSG00000036281"	459.73	565.9	659.3	352.9	137.1	129.9	201.28	354.7	248.51
"ENSMUSG00000036285"	879.69	1015.97	942.95	490.92	679.72	368.55	427.71	576.79	601.23
"ENSMUSG00000036304"	528.18	403.43	533.39	188.21	348.55	176.72	571.21	560.52	650.22
"ENSMUSG00000036309"	2386.53	2476.57	2222.81	3961.91	4556.28	5208.06	8311.93	3634.81	4450.87
"ENSMUSG00000036327"	458.81	291.5	374.97	152.92	160.28	86.85	115.55	200.13	195.07
"ENSMUSG00000036330"	5.55	17.1	8.99	56.46	20.28	24.17	398.82	139.93	73.04
"ENSMUSG00000036353"	40.7	34.98	82.33	222.72	275.17	309.64	1.86	36.61	91.74
"ENSMUSG00000036362"	15.73	7	10.38	592.87	630.48	340.61	55.91	81.35	194.17
"ENSMUSG00000036368"	201.65	178.01	224.15	54.9	72.41	86.1	91.32	185.48	171.02
"ENSMUSG00000036390"	89.73	76.96	72.64	288.59	335.03	347.41	757.58	417.34	354.5
"ENSMUSG00000036403"	948.14	621.09	801.82	515.24	374.62	157.09	381.12	752.51	808.76
"ENSMUSG00000036427"	7513.88	8169.74	6837.94	4314.02	4665.38	3902.27	11917.19	5404.22	5859.08
"ENSMUSG00000036430"	294.15	374.67	312.01	723.84	1130.62	968.96	2494.51	946.13	845.28
"ENSMUSG00000036435"	1201.59	927.35	1426.53	817.95	561.93	508.27	403.48	1051.88	873.79
"ENSMUSG00000036446"	182.23	240.19	293.33	40.78	57.93	86.85	48.46	109.83	160.33
"ENSMUSG00000036469"	1647.45	1626.95	2054.01	394.47	339.86	300.58	64.3	161.08	167.45
"ENSMUSG00000036499"	530.03	655.29	500.88	941.85	1203.03	679.71	1222.56	1635.18	1434.04
"ENSMUSG00000036526"	9080.86	8960.28	9117.48	2492.27	1665.52	1102.63	856.35	2001.26	2455.68
"ENSMUSG00000036528"	498.58	617.98	488.42	1043.02	1279.31	879.84	3456.16	2419.41	2298.92
"ENSMUSG00000036529"	3642.7	4179.7	4310.03	2356.6	2106.76	1343.55	2449.78	3353.33	2713.1
"ENSMUSG00000036533"	166.5	233.2	299.56	4320.3	7197.93	5204.28	5107.37	6634.27	6431.81
"ENSMUSG00000036537"	53.65	39.64	30.44	160.77	133.24	102.71	218.05	144.81	106.89
"ENSMUSG00000036545"	64.75	73.07	24.91	4.71	11.59	12.08	4.66	4.88	10.69
"ENSMUSG00000036550"	3473.42	2527.1	4056.13	1564.53	977.1	1129.07	1268.22	2333.18	2722.9
"ENSMUSG00000036564"	47.18	61.41	64.34	165.47	118.76	225.06	355.96	911.14	1086.66
"ENSMUSG00000036568"	663.23	441.52	522.32	239.19	254.9	176.72	158.41	470.22	389.24
"ENSMUSG00000036587"	0	3.89	0	134.1	2.9	45.31	0.93	6.51	0
"ENSMUSG00000036591"	651.21	614.87	485.66	169.39	178.62	171.44	249.73	257.89	252.07
"ENSMUSG00000036599"	416.26	677.05	626.1	983.42	1104.55	854.16	1259.84	719.97	728.6
"ENSMUSG00000036611"	1882.4	1927.78	2058.16	444.66	569.66	190.32	137.91	249.75	241.38
"ENSMUSG00000036615"	415.33	692.6	677.98	895.59	1060.14	982.55	1043.65	708.58	806.09
"ENSMUSG00000036622"	326.53	323.37	215.85	938.72	965.52	515.82	339.19	462.89	564.71
"ENSMUSG00000036634"	0	16.32	0	189	153.52	254.51	0	39.86	22.27
"ENSMUSG00000036639"	104.53	192	166.04	245.46	268.41	495.43	348.5	236.73	225.35
"ENSMUSG00000036644"	2256.11	2202.18	2354.26	1508.85	1619.17	657.8	1803.09	2276.23	2738.04
"ENSMUSG00000036676"	237.73	222.32	222.07	116.07	69.52	37.76	53.11	139.11	195.07
"ENSMUSG00000036698"	5116.25	3075.89	3357.4	1754.31	2126.07	1973.41	856.35	1621.35	1661.17
"ENSMUSG00000036712"	7530.53	4576.14	5451.53	3765.85	2506.48	1925.08	1696.86	4264.48	4256.7
"ENSMUSG00000036718"	229.4	323.37	284.34	61.17	7.72	5.29	55.91	58.57	33.85
"ENSMUSG00000036737"	911.14	932.02	1025.28	461.91	439.31	313.42	764.1	650	545.11
"ENSMUSG00000036743"	88.8	112.71	59.5	25.1	33.79	5.29	0	0	0
"ENSMUSG00000036752"	1934.2	2167.2	2090.68	4725.74	3000.83	6037.3	4820.36	2691.94	3288.5
"ENSMUSG00000036764"	111	84.73	116.23	527.78	609.24	907.79	1678.23	1360.21	1666.52
"ENSMUSG00000036768"	1036.94	806.87	1083.39	563.07	119.72	334.57	209.66	209.07	214.66
"ENSMUSG00000036777"	615.13	502.93	771.38	298.79	117.79	224.3	92.25	149.69	57.9
"ENSMUSG00000036779"	770.54	762.56	1010.75	543.47	395.86	313.42	290.73	639.43	711.68
"ENSMUSG00000036781"	1356.99	1559.32	1350.43	3640.37	7399.73	9737.92	12745.58	5322.87	5593.65
"ENSMUSG00000036805"	12.03	10.88	9.69	0	0	0	0	3.25	0
"ENSMUSG00000036814"	32.38	11.66	35.97	77.64	81.1	69.48	333.6	122.84	178.14
"ENSMUSG00000036815"	2.78	1.55	1.38	622.67	413.24	305.87	11.18	165.96	210.21
"ENSMUSG00000036825"	1541.07	1554.66	1724.7	387.41	131.31	167.66	444.48	409.2	325.11
"ENSMUSG00000036832"	26.83	10.88	7.61	413.29	646.9	215.24	79.21	446.62	394.58
"ENSMUSG00000036833"	1975.83	2304.78	2601.24	1478.26	848.69	786.19	474.3	762.27	666.25
"ENSMUSG00000036835"	552.23	726.8	622.64	888.53	1270.62	1786.12	1525.41	789.93	650.22
"ENSMUSG00000036845"	333.93	553.46	552.07	879.9	876.69	981.04	1407.06	900.57	794.51
"ENSMUSG00000036850"	378.33	432.97	440.69	687.77	958.76	1323.92	1089.31	546.69	566.49
"ENSMUSG00000036854"	80.48	70.74	44.97	146.65	266.48	213.73	501.33	161.08	112.23
"ENSMUSG00000036873"	559.63	617.2	550	786.58	1017.66	1182.69	1026.88	819.22	785.61
"ENSMUSG00000036875"	3862.86	3699.31	4483.68	1074.39	653.66	539.23	29.82	1160.89	851.52
"ENSMUSG00000036887"	72.15	171.01	134.9	2029.57	4032.97	3199.91	102.5	212.33	375.88
"ENSMUSG00000036894"	77.7	117.38	67.11	324.67	534.9	459.93	709.12	895.69	920.1
"ENSMUSG00000036896"	50.88	151.58	85.79	1968.41	3473.93	2883.46	163.07	287.17	407.94
"ENSMUSG00000036898"	172.05	255.74	282.26	128.61	72.41	87.61	122.07	170.84	86.4
"ENSMUSG00000036905"	98.05	206.77	115.53	3436.47	7340.83	6096.21	187.3	349.81	406.16
"ENSMUSG00000036912"	24.98	9.33	31.82	189.78	145.79	134.43	37.27	243.24	200.41
"ENSMUSG00000036918"	5082.95	4570.7	4707.14	3036.52	3103.17	1511.21	1711.77	2765.97	2370.18
"ENSMUSG00000036941"	944.44	860.5	736.1	443.09	528.14	290.01	233.89	651.63	684.96
"ENSMUSG00000036948"	725.21	952.23	699.43	237.62	313.79	243.94	123	255.45	189.72
"ENSMUSG00000036959"	5.55	13.21	9.69	43.92	31.86	30.96	19.57	12.2	15.14
"ENSMUSG00000036977"	275.65	335.81	351.44	398.39	593.79	800.54	602.89	425.47	410.62
"ENSMUSG00000036985"	962.94	947.57	1062.63	537.98	607.31	312.66	360.62	470.22	458.72
"ENSMUSG00000036990"	1529.97	1182.32	1414.08	598.36	405.52	718.22	346.64	1009.58	870.22
"ENSMUSG00000037029"	234.95	211.43	159.81	80.78	80.14	141.23	82.93	85.42	73.93
"ENSMUSG00000037031"	98.98	73.85	142.51	886.96	438.34	929.69	33.55	55.32	94.42
"ENSMUSG00000037033"	41.63	93.28	78.87	0	0	0	0	0	0.89
"ENSMUSG00000037049"	220.15	266.62	181.26	706.59	554.21	383.66	219.91	276.6	285.03
"ENSMUSG00000037058"	3205.17	2871.46	2812.24	4012.88	4014.62	5013.21	4854.84	3443.64	3473.77
"ENSMUSG00000037060"	26.83	73.07	35.97	3.92	13.52	12.84	31.68	22.78	15.14
"ENSMUSG00000037098"	254.38	210.66	193.71	134.1	162.21	117.06	284.21	356.32	358.96
"ENSMUSG00000037104"	220.15	151.58	121.07	99.6	78.21	84.59	191.96	120.4	120.25
"ENSMUSG00000037108"	950.91	858.95	772.07	78.42	41.52	58.15	11.18	78.1	67.69
"ENSMUSG00000037119"	3176.5	2489.79	3600.92	1326.12	597.66	794.5	528.35	1414.71	1212.25
"ENSMUSG00000037138"	24.98	73.85	20.06	263.5	74.34	167.66	505.98	310.77	261.87
"ENSMUSG00000037148"	180.38	183.45	187.48	66.66	6.76	13.59	25.16	68.34	61.46
"ENSMUSG00000037171"	10.18	0	0	225.07	84.97	247.72	0.93	19.52	0.89
"ENSMUSG00000037190"	448.63	489.72	476.66	738.74	699.03	1095.08	1088.38	490.55	464.06
"ENSMUSG00000037202"	56.43	73.07	65.03	500.34	174.76	295.29	170.53	205.82	59.68
"ENSMUSG00000037206"	21.28	56.75	13.84	2.35	7.72	10.57	6.52	6.51	12.47
"ENSMUSG00000037262"	299.7	368.45	392.26	473.67	472.14	703.87	589.85	430.35	495.23
"ENSMUSG00000037278"	468.98	528.58	424.09	923.82	514.62	1233.29	317.75	301.82	228.91
"ENSMUSG00000037295"	197.03	176.45	139.75	860.3	636.28	477.3	631.78	332.73	332.23
"ENSMUSG00000037306"	1073.94	869.05	773.45	508.96	651.72	242.43	275.82	312.39	258.31
"ENSMUSG00000037325"	49.95	56.75	22.14	5.49	7.72	12.08	7.45	15.46	20.49
"ENSMUSG00000037326"	680.81	642.07	660	326.24	333.1	257.53	544.19	503.57	386.57
